Name,Address,Description,Rating,RatingText,NumReviews,HotelLink
Novotel Paris Centre Bercy,"12e arr., Paris","12e arr., ParisIndiquer sur la carte3 km du centreProche du métro","Avec une note de 8,5",Très bien,4 644 expériences vécues,https://www.booking.com/hotel/fr/paris-bercy.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=101&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Pullman Paris Montparnasse,"14e arr., Paris","14e arr., ParisIndiquer sur la carte3,1 km du centreProche du métro","Avec une note de 8,4",Très bien,2 473 expériences vécues,https://www.booking.com/hotel/fr/pullman-paris-montparnasse.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=102&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Hôtel De La Porte Dorée,"12e arr., Paris","12e arr., ParisIndiquer sur la carte4,6 km du centreProche du métro","Avec une note de 8,5",Très bien,2 925 expériences vécues,https://www.booking.com/hotel/fr/de-la-porte-doree-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=103&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
"Hotel Litteraire Marcel Ayme, BW Premier Collection","18e arr., Paris","18e arr., ParisIndiquer sur la carte3,5 km du centreProche du métro","Avec une note de 8,7",Superbe,1 785 expériences vécues,https://www.booking.com/hotel/fr/best-western-plus-litteraire-marcel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=104&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Les Matins de Paris & Spa,"9e arr., Paris","9e arr., ParisIndiquer sur la carte2,6 km du centreProche du métro","Avec une note de 8,5",Très bien,902 expériences vécues,https://www.booking.com/hotel/fr/les-matins-de-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=105&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
ibis Styles Paris 16 Boulogne,Paris,"ParisIndiquer sur la carte7,5 km du centreProche du métro","Avec une note de 8,3",Très bien,2 310 expériences vécues,https://www.booking.com/hotel/fr/ibis-styles-paris-16-sud.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=106&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Pullman Paris Centre - Bercy,"12e arr., Paris","12e arr., ParisIndiquer sur la carte3,9 km du centreProche du métro","Avec une note de 8,4",Très bien,2 028 expériences vécues,https://www.booking.com/hotel/fr/pullman-paris-bercy.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=107&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Amélie Hotel,"7e arr., Paris","7e arr., ParisIndiquer sur la carte3,2 km du centreProche du métro","Avec une note de 8,0",Très bien,802 expériences vécues,https://www.booking.com/hotel/fr/amelie.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=108&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Hôtel Du Jeu De Paume,"4e arr., Paris","4e arr., ParisIndiquer sur la carte0,6 km du centreProche du métro","Avec une note de 8,5",Très bien,411 expériences vécues,https://www.booking.com/hotel/fr/du-jeu-de-paume.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=109&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Hôtel Crayon,"1er arr., Paris","1er arr., ParisIndiquer sur la carte1,1 km du centreProche du métro","Avec une note de 8,0",Très bien,645 expériences vécues,https://www.booking.com/hotel/fr/louvre-forum.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=110&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Ibis Styles Hotel Paris Gare de Lyon Bastille,"12e arr., Paris","12e arr., ParisIndiquer sur la carte1,8 km du centreProche du métro","Avec une note de 8,2",Très bien,1 673 expériences vécues,https://www.booking.com/hotel/fr/jules-cesar-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=111&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
"Holiday Inn Paris Opéra - Grands Boulevards, an IHG Hotel","9e arr., Paris","9e arr., ParisIndiquer sur la carte1,8 km du centreProche du métro","Avec une note de 8,1",Très bien,1 372 expériences vécues,https://www.booking.com/hotel/fr/holiday-inn-paris-opera-grands-boulevards.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=112&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Novotel Paris Vaugirard Montparnasse,"15e arr., Paris","15e arr., ParisIndiquer sur la carte4 km du centreProche du métro","Avec une note de 8,1",Très bien,2 428 expériences vécues,https://www.booking.com/hotel/fr/novotel-paris-vaugirard.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=113&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Villa Marquis Member of Meliá Collection,"8e arr., Paris","8e arr., ParisIndiquer sur la carte3,6 km du centreProche du métro","Avec une note de 8,6",Superbe,367 expériences vécues,https://www.booking.com/hotel/fr/villa-marquis-member-of-melia-collection.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=114&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Seven Hotel,"5e arr., Paris","5e arr., ParisIndiquer sur la carte2 km du centreProche du métro","Avec une note de 8,9",Superbe,1 706 expériences vécues,https://www.booking.com/hotel/fr/seven.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
The People - Paris Marais,"4e arr., Paris","4e arr., ParisIndiquer sur la carte1,1 km du centreProche du métro","Avec une note de 8,3",Très bien,9 457 expériences vécues,https://www.booking.com/hotel/fr/the-people-paris-marais.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=116&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Maison Colbert Member of Meliá Collection Notre-Dame,"5e arr., Paris","5e arr., ParisIndiquer sur la carte0,6 km du centreProche du métro","Avec une note de 8,7",Superbe,371 expériences vécues,https://www.booking.com/hotel/fr/maison-colbert-member-of-melia-collection.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=117&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Ibis Styles Paris Gare Saint Lazare,"8e arr., Paris","8e arr., ParisIndiquer sur la carte3,4 km du centreProche du métro","Avec une note de 7,9",Bien,1 595 expériences vécues,https://www.booking.com/hotel/fr/ibis-styles-paris-gare-saint-lazare.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=118&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Hôtel Artus,"6e arr., Paris","6e arr., ParisIndiquer sur la carte1,2 km du centreProche du métro","Avec une note de 8,9",Superbe,594 expériences vécues,https://www.booking.com/hotel/fr/artus.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
"InterContinental Paris Le Grand, an IHG Hotel","9e arr., Paris","9e arr., ParisIndiquer sur la carte2,2 km du centreProche du métro","Avec une note de 8,6",Superbe,3 050 expériences vécues,https://www.booking.com/hotel/fr/intercontinental-paris-le-grand.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=120&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Snob Hotel,"1er arr., Paris","1er arr., ParisIndiquer sur la carte0,6 km du centreProche du métro","Avec une note de 8,4",Très bien,684 expériences vécues,https://www.booking.com/hotel/fr/snob-by-elegancia.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Chouchou Hotel,"9e arr., Paris","9e arr., ParisIndiquer sur la carte2,1 km du centreProche du métro","Avec une note de 8,8",Superbe,1 784 expériences vécues,https://www.booking.com/hotel/fr/chouchou-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
B&B HOTEL Paris Porte de la Villette,"19e arr., Paris","19e arr., ParisIndiquer sur la carte5,7 km du centreProche du métro","Avec une note de 6,7",Note,1 083 expériences vécues,https://www.booking.com/hotel/fr/b-amp-b-paris-porte-de-la-villette.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
The People Paris Belleville,"11e arr., Paris","11e arr., ParisIndiquer sur la carte2,5 km du centreProche du métro","Avec une note de 8,2",Très bien,2 918 expériences vécues,https://www.booking.com/hotel/fr/les-piaules.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=124&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
"Crowne Plaza Paris République, an IHG Hotel","11e arr., Paris","11e arr., ParisIndiquer sur la carte1,6 km du centreProche du métro","Avec une note de 8,0",Très bien,1 500 expériences vécues,https://www.booking.com/hotel/fr/holiday-inn-paris-republique.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=125&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988945&from_sustainable_property_sr=1&from=searchresults
Hôtel Paris Bastille Boutet - MGallery,"11e arr., Paris","11e arr., ParisIndiquer sur la carte2,4 km du centreProche du métro","Avec une note de 8,1",Très bien,411 expériences vécues,https://www.booking.com/hotel/fr/paris-bastille-boutet.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=126&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988994&from_sustainable_property_sr=1&from=searchresults
Lord Byron,"8e arr., Paris","8e arr., ParisIndiquer sur la carte4 km du centreProche du métro","Avec une note de 8,7",Superbe,1 054 expériences vécues,https://www.booking.com/hotel/fr/lord-byron.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=127&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988994&from_sustainable_property_sr=1&from=searchresults
Hôtel l'Echiquier Opéra Paris - MGallery,"10e arr., Paris","10e arr., ParisIndiquer sur la carte1,7 km du centreProche du métro","Avec une note de 8,8",Superbe,685 expériences vécues,https://www.booking.com/hotel/fr/echiquier-opera-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=128&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988994&from_sustainable_property_sr=1&from=searchresults
Hotel Louison,"6e arr., Paris","6e arr., ParisIndiquer sur la carte2,5 km du centreProche du métro","Avec une note de 8,6",Superbe,1 067 expériences vécues,https://www.booking.com/hotel/fr/avaitic.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=129&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988994&from_sustainable_property_sr=1&from=searchresults
Novotel Paris Les Halles,"1er arr., Paris","1er arr., ParisIndiquer sur la carte0,6 km du centreProche du métro","Avec une note de 8,6",Superbe,4 534 expériences vécues,https://www.booking.com/hotel/fr/novotel-paris-les-halles.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=130&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988994&from_sustainable_property_sr=1&from=searchresults
Hôtel Léopold - Orso Hotels,"14e arr., Paris","14e arr., ParisIndiquer sur la carte2,4 km du centreProche du métro","Avec une note de 8,5",Très bien,934 expériences vécues,https://www.booking.com/hotel/fr/leopold.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=131&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988994&from_sustainable_property_sr=1&from=searchresults
Hôtel Vinci Due & Spa,"7e arr., Paris","7e arr., ParisIndiquer sur la carte1,5 km du centreProche du métro","Avec une note de 8,6",Superbe,767 expériences vécues,https://www.booking.com/hotel/fr/vinci-due.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=132&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988994&from_sustainable_property_sr=1&from=searchresults
Novotel Paris Centre Gare Montparnasse,"15e arr., Paris","15e arr., ParisIndiquer sur la carte3,3 km du centre","Avec une note de 8,0",Très bien,2 776 expériences vécues,https://www.booking.com/hotel/fr/novotel-paris-gare-montparnasse.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gzWARoTYgBAZgBDbgBB8gBDNgBAegBAfgBA4gCAagCA7gC96enuwbAAgHSAiQ5ZjEyZmI3YS05ZmIwLTQ3ZmYtYjM4My0yZGZmNDVmZTA5YTHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=133&sr_order=popularity&nflt=SustainablePropertyLevelFilter%3D4&srpvid=524095fbb1e5017d&srepoch=1734988994&from_sustainable_property_sr=1&from=searchresults
